1085;24826;-8191;0
0;3536;-3784;15540;0
0;3444;-3724;15652;0
0;3536;-3796;15732;0
0;3516;-3672;15868;0
0;3516;-3672;15868;0
0;3500;-3744;15812;0
0;3368;-3656;15692;0
0;3340;-3604;15620;0
0;3448;-3712;15868;0
0;3452;-3732;15808;0
0;3320;-3724;15640;0
0;3372;-3668;15608;0
0;3380;-3704;15664;0
0;3504;-3652;15672;0
0;3504;-3652;15672;0
0;3348;-3640;15716;0
0;3436;-3644;15740;0
0;3456;-3656;15724;0
0;3524;-3752;15728;0
0;3408;-3752;15764;0
0;3396;-3632;15648;0
0;3440;-3576;15708;0
0;3404;-3660;15788;0
0;3528;-3608;15696;0
0;3528;-3608;15696;0
0;3532;-3632;15712;0
0;3560;-3644;15620;0
0;3456;-3592;15632;0
0;3368;-3640;15724;0
0;3376;-3648;15716;0
0;3312;-3580;15676;0
0;3404;-3656;15800;0
0;3392;-3520;15876;0
0;3528;-3604;15764;0
0;3528;-3604;15764;0
0;3416;-3660;15916;0
0;3388;-3476;15788;0
0;3456;-3600;15732;0
0;3408;-3588;15808;0
0;3368;-3580;15720;0
0;3400;-3604;15704;0
0;3316;-3532;15860;0
0;3400;-3612;15788;0
0;3408;-3652;15712;0
0;3408;-3652;15712;0
0;3392;-3632;15736;0
0;3460;-3568;15900;0
0;3444;-3504;15816;0
0;3468;-3480;15728;0
0;3324;-3560;15684;0
0;3404;-3496;15760;0
0;3368;-3524;15748;0
0;3412;-3528;15692;0
0;3312;-3548;15788;0
0;3312;-3548;15788;0
0;3416;-3516;15732;0
0;3460;-3448;15720;0
0;3496;-3528;15704;0
0;3456;-3596;15724;0
0;3440;-3540;15704;0
0;3440;-3624;15776;0
0;3436;-3588;15664;0
0;3400;-3568;15696;0
0;3428;-3496;15768;0
0;3428;-3496;15768;0
0;3432;-3580;15628;0
0;3484;-3636;15616;0
0;3416;-3636;15620;0
0;3528;-3556;15608;0
0;3528;-3604;15648;0
0;3416;-3540;15628;0
0;3456;-3596;15672;0
0;3416;-3608;15644;0
0;3464;-3684;15584;0
0;3464;-3684;15584;0
0;3444;-3600;15696;0
0;3388;-3552;15608;0
0;3500;-3580;15556;0
0;3388;-3600;15620;0
0;3468;-3696;15752;0
0;3436;-3652;15692;0
0;3496;-3560;15652;0
0;3452;-3612;15660;0
0;3528;-3584;15708;0
0;3528;-3584;15708;0
0;3604;-3592;15588;0
0;3552;-3536;15676;0
0;3552;-3544;15584;0
0;3480;-3732;15620;0
0;3452;-3632;15576;0
0;3428;-3672;15512;0
0;3512;-3756;15484;0
0;3500;-3744;15472;0
0;3432;-3560;15608;0
0;3432;-3560;15608;0
0;3440;-3544;15700;0
0;3480;-3684;15712;0
0;3504;-3672;15568;0
0;3376;-3548;15620;0
0;3436;-3684;15844;0
0;3400;-3592;15776;0
0;3316;-3552;15756;0
0;3400;-3568;15412;0
0;3424;-3632;15552;0
0;3424;-3632;15552;0
0;3452;-3620;15652;0
0;3384;-3656;15680;0
0;3340;-3640;15592;0
0;3416;-3600;15628;0
0;3324;-3604;15720;0
0;3372;-3524;15604;0
0;3284;-3700;15700;0
0;3260;-3668;15692;0
0;3344;-3616;15824;0
0;3336;-3624;15700;0
0;3336;-3624;15700;0
0;3424;-3568;15680;0
0;3384;-3492;15632;0
0;3348;-3492;15552;0
0;3324;-3688;15692;0
0;3280;-3720;15740;0
0;3372;-3672;15672;0
0;3384;-3580;15528;0
0;3328;-3492;15792;0
0;3420;-3600;15796;0
0;3420;-3600;15796;0
0;3452;-3624;15680;0
0;3548;-3572;15740;0
0;3460;-3628;15756;0
0;3440;-3716;15700;0
0;3356;-3628;15700;0
0;3548;-3592;15732;0
0;3440;-3644;15732;0
0;1;2049;3839;0
0;3476;-3640;15684;0
0;3476;-3640;15684;0
0;3508;-3536;15848;0
0;3460;-3548;15824;0
0;3452;-3552;15668;0
0;3580;-3580;15712;0
0;3452;-3484;15636;0
0;3468;-3536;15772;0
0;3484;-3572;15752;0
0;3440;-3604;15564;0
0;3440;-3516;15508;0
0;3440;-3516;15508;0
0;3380;-3552;15620;0
0;3456;-3572;15664;0
0;3332;-3620;15764;0
0;3436;-3576;15744;0
0;3472;-3556;15544;0
0;3360;-3552;15696;0
0;3428;-3596;15756;0
0;3472;-3680;15688;0
0;3436;-3644;15620;0
0;3436;-3644;15620;0
0;3416;-3524;15556;0
0;3348;-3556;15576;0
0;3420;-3616;15608;0
0;3340;-3648;15580;0
0;3352;-3676;15568;0
0;3340;-3632;15764;0
0;3364;-3572;15788;0
0;3396;-3520;15808;0
0;3368;-3556;15788;0
0;3368;-3556;15788;0
0;3460;-3516;15748;0
0;3344;-3564;15740;0
0;3384;-3576;15836;0
0;3424;-3624;15856;0
0;3420;-3624;15680;0
0;3444;-3596;15744;0
0;3300;-3652;15700;0
0;3416;-3668;15668;0
0;3364;-3628;15768;0
0;3364;-3628;15768;0
0;3416;-3716;15748;0
0;3388;-3640;15832;0
0;3356;-3556;15740;0
0;3352;-3484;15748;0
0;3388;-3608;15756;0
0;3332;-3660;15732;0
0;3320;-3540;15788;0
0;3408;-3544;15696;0
0;3348;-3512;15648;0
0;3348;-3512;15648;0
0;3344;-3628;15740;0
0;3488;-3660;15720;0
0;3432;-3656;15600;0
0;3440;-3644;15588;0
0;3384;-3688;15596;0
0;3316;-3748;15580;0
0;3344;-3672;15580;0
0;3364;-3668;15620;0
0;3456;-3712;15616;0
0;3456;-3712;15616;0
0;3336;-3804;15676;0
0;3344;-3748;15744;0
0;3336;-3636;15632;0
0;3356;-3580;15596;0
0;3368;-3592;15524;0
0;3420;-3656;15588;0
0;3388;-3772;15640;0
0;3336;-3716;15548;0
0;3292;-3712;15604;0
0;3292;-3712;15604;0
0;3400;-3612;15636;0
0;3320;-3696;15760;0
0;3404;-3608;15632;0
0;3344;-3664;15568;0
0;3316;-3616;15620;0
0;3336;-3688;15720;0
0;3328;-3736;15724;0
0;3348;-3692;15724;0
0;3416;-3732;15664;0
0;3416;-3732;15664;0
0;3388;-3724;15648;0
0;3296;-3640;15656;0
0;3264;-3724;15624;0
0;3328;-3760;15496;0
0;3272;-3796;15676;0
0;3236;-3720;15748;0
0;3232;-3720;15832;0
0;3272;-3732;15792;0
0;3224;-3712;15708;0
0;3224;-3712;15708;0
0;3332;-3652;15812;0
0;3296;-3692;15748;0
0;3324;-3672;15732;0
0;3424;-3712;15788;0
0;3416;-3716;15928;0
0;3396;-3664;15864;0
0;3424;-3720;15592;0
0;3360;-3696;15672;0
0;3528;-3688;15928;0
0;3528;-3688;15928;0
0;3444;-3760;15868;0
0;3460;-3712;15788;0
0;3460;-3668;15756;0
0;3488;-3696;15828;0
0;3576;-3728;15728;0
0;3480;-3712;15632;0
0;3460;-3656;15692;0
0;3428;-3708;15744;0
0;3420;-3656;15604;0
0;3420;-3656;15604;0
0;3528;-3644;15652;0
0;3452;-3644;15720;0
0;3532;-3684;15728;0
0;3420;-3632;15820;0
0;3392;-3608;15720;0
0;3428;-3660;15800;0
0;3428;-3676;15724;0
0;3340;-3600;15684;0
0;3368;-3592;15652;0
0;3368;-3592;15652;0
0;3468;-3588;15764;0
0;3344;-3600;15784;0
0;3344;-3552;15700;0
0;3384;-3584;15700;0
0;3276;-3508;15620;0
0;3360;-3588;15788;0
0;3452;-3592;15820;0
0;3440;-3620;15712;0
0;3360;-3524;15720;0
0;3360;-3524;15720;0
0;3432;-3532;15640;0
0;3332;-3620;15624;0
0;3312;-3644;15664;0
0;3272;-3624;15628;0
0;3260;-3604;15632;0
0;3344;-3632;15764;0
0;3384;-3632;15784;0
0;3312;-3640;15620;0
0;3340;-3732;15656;0
0;3340;-3732;15656;0
0;3316;-3636;15748;0
0;3380;-3556;15788;0
0;3460;-3660;15764;0
0;3472;-3684;15744;0
0;3504;-3664;15720;0
0;3404;-3688;15748;0
0;3476;-3640;15844;0
0;3432;-3624;15700;0
0;3388;-3676;15760;0
0;3456;-3608;15796;0
0;3456;-3608;15796;0
0;3396;-3585;-1;0
0;3372;-3760;15716;0
0;3428;-3800;15728;0
0;3432;-3716;15828;0
0;3332;-3604;15704;0
0;3324;-3640;15728;0
0;3396;-3656;15808;0
0;3456;-3628;15656;0
0;3480;-3600;15808;0
0;3480;-3600;15808;0
0;3412;-3600;15712;0
0;3400;-3628;15716;0
0;3440;-3620;15736;0
0;3464;-3592;15712;0
0;3452;-3568;15720;0
0;3436;-3600;15656;0
0;3536;-3596;15720;0
0;3500;-3636;15716;0
0;3596;-3636;15744;0
0;3596;-3636;15744;0
0;3632;-3680;15728;0
0;3536;-3628;15612;0
0;3480;-3648;15588;0
0;3492;-3584;15592;0
0;3544;-3656;15736;0
0;3592;-3544;15832;0
0;3556;-3632;15760;0
0;3432;-3700;15676;0
0;3536;-3708;15568;0
0;3536;-3708;15568;0
0;3592;-3564;15556;0
0;3588;-3564;15584;0
0;3548;-3612;15720;0
0;3456;-3656;15696;0
0;3484;-3592;15724;0
0;3484;-3592;15724;0
0;3336;-3608;15760;0
0;3400;-3552;15624;0
0;3488;-3536;15548;0
0;3388;-3572;15736;0
0;3468;-3588;15724;0
0;3408;-3644;15732;0
0;3440;-3540;15608;0
0;3440;-3540;15608;0
0;3432;-3668;15592;0
0;3464;-3720;15624;0
0;3356;-3640;15700;0
0;3424;-3580;15672;0
0;3536;-3512;15664;0
0;3364;-3516;15648;0
0;3432;-3576;15752;0
0;3388;-3580;15664;0
0;3384;-3592;15576;0
0;3384;-3592;15576;0
0;3424;-3560;15624;0
0;3356;-3500;15680;0
0;3424;-3556;15680;0
0;3412;-3516;15656;0
0;3504;-3524;15708;0
0;3480;-3552;15512;0
0;3468;-3564;15524;0
0;3460;-3644;15688;0
0;3360;-3628;15640;0
0;3360;-3628;15640;0
0;3440;-3564;15496;0
0;3372;-3532;15640;0
0;3500;-3576;15572;0
0;3412;-3500;15760;0
0;3376;-3528;15628;0
0;3340;-3516;15588;0
0;3380;-3640;15620;0
0;3368;-3616;15596;0
0;3472;-3564;15652;0
0;3472;-3564;15652;0
0;3468;-3504;15600;0
0;3520;-3468;15624;0
0;3504;-3548;15496;0
0;3420;-3544;15420;0
0;3476;-3496;15588;0
0;3548;-3516;15620;0
0;3416;-3556;15608;0
0;3488;-3492;15420;0
0;3408;-3484;15428;0
0;3408;-3484;15428;0
0;3448;-3536;15524;0
0;3500;-3532;15536;0
0;3480;-3560;15616;0
0;3444;-3516;15604;0
0;3532;-3472;15468;0
0;3560;-3620;15540;0
0;3540;-3676;15684;0
0;3472;-3552;15672;0
0;3580;-3576;15512;0
0;3580;-3576;15512;0
0;3548;-3528;15440;0
0;3576;-3516;15524;0
0;3448;-3552;15740;0
0;3528;-3548;15836;0
0;3464;-3528;15728;0
0;3384;-3576;15700;0
0;3460;-3572;15840;0
0;3452;-3552;15588;0
0;3520;-3444;15644;0
0;3488;-3544;15752;0
0;3488;-3544;15752;0
0;3396;-3596;15732;0
0;3508;-3668;15792;0
0;3504;-3528;15748;0
0;3448;-3444;15740;0
0;3416;-3416;15888;0
0;3580;-3488;15832;0
0;3456;-3468;15740;0
0;3432;-3508;15776;0
0;3340;-3556;15768;0
0;3340;-3556;15768;0
0;3364;-3552;15892;0
0;3388;-3604;15744;0
0;3336;-3552;15588;0
0;3416;-3576;15720;0
0;3388;-3524;15812;0
0;3488;-3528;15924;0
0;3472;-3600;15868;0
0;3472;-3548;15764;0
0;3472;-3636;15808;0
0;3472;-3636;15808;0
0;3472;-3672;15936;0
0;3428;-3616;15768;0
0;3432;-3516;15764;0
0;3424;-3532;15744;0
0;3508;-3524;15652;0
0;3372;-3548;15740;0
0;3440;-3572;15780;0
0;3320;-3612;15688;0
0;3424;-3636;15808;0
0;3424;-3636;15808;0
0;3496;-3580;15768;0
0;3456;-3524;15708;0
0;3340;-3580;15840;0
0;3240;-3548;15776;0
0;3272;-3592;15800;0
0;3376;-3644;15708;0
0;3420;-3720;15676;0
0;3444;-3612;15676;0
0;3384;-3596;15672;0
0;3384;-3596;15672;0
0;3432;-3528;15664;0
0;3360;-3480;15772;0
0;3364;-3508;15724;0
0;3384;-3568;15752;0
0;3416;-3548;15616;0
0;3324;-3660;15520;1
0;3344;-3628;15692;1
0;3388;-3704;15832;1
0;3356;-3656;15648;1
0;3356;-3656;15648;1
0;3364;-3784;15728;1
0;3364;-3784;15728;1
0;3388;-3676;15768;1
0;3448;-3748;15780;1
0;3380;-3616;15700;1
0;3444;-3580;15652;1
0;3444;-3580;15652;1
0;3428;-3668;15748;1
0;3400;-1;-1;1
0;3412;-3668;15636;1
0;3388;-3660;15812;1
0;3324;-3652;15696;1
0;3372;-3644;15524;1
0;3432;-3656;15616;1
0;3416;-3696;15652;1
0;3316;-3716;15592;1
0;3316;-3716;15592;1
0;3340;-3756;15716;1
0;3384;-3660;15632;1
0;3416;-3648;15584;1
0;3368;-3652;15748;1
0;3376;-3824;15592;1
0;3368;-3608;15656;1
0;3444;-3628;15660;1
0;3352;-3748;15480;1
0;3288;-3780;15616;1
0;3288;-3780;15616;1
0;3376;-3716;15660;1
0;3356;-3728;15596;1
0;3356;-3728;15596;1
0;26684;-4869;8192;1
0;3352;-3688;15784;1
0;3412;-3696;15740;1
0;3356;-3652;15780;1
0;3356;-3712;15788;1
0;3356;-3712;15788;1
0;3324;-3680;15676;1
0;3412;-3652;15844;1
0;3392;-3676;15876;1
0;3384;-3688;15724;1
0;3444;-3780;15760;1
0;3420;-3764;15740;1
0;3420;-3764;15740;1
0;3488;-3720;15680;1
0;3468;-3660;15708;1
0;3464;-3712;15676;1
0;3492;-3796;15632;1
0;3440;-3736;15664;1
0;3440;-3736;15664;1
0;3460;-3708;15520;1
0;3328;-3712;15452;1
0;3352;-3700;15512;1
0;3400;-3656;15540;1
0;3500;-3684;15724;1
0;3552;-3672;15776;1
0;3508;-3700;15604;1
0;3440;-3720;15468;1
0;3476;-3704;15636;1
0;3476;-3704;15636;1
0;3440;-3600;15644;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;1
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
